id	filename	md5	size	state
85ee94ff-5b3d-453f-8fb8-b8f4380e8fb1	483baa82-f1f9-4cd9-95e3-806361181a57.wxs.MuSE.aliquot.maf.gz	fe1da53858f4a7715cfaff25ed7e143c	367005	released
4c31b8f8-6bdd-4b97-980d-f210a5ad8c48	ab67e8fe-d35d-4847-aebd-aec99d8f6417.wxs.MuSE.aliquot.maf.gz	c152a771a660a2e666186b546c3bf729	69908	released
9c4c1ef6-5284-4956-903a-0afdc4be600d	3c3edb20-05df-4c00-9a41-01a161f49344.wxs.VarScan2.aliquot.maf.gz	3a51109b0385f6e484123e591a59ee5b	398194	released
32b0df94-fc9d-4a51-b207-37c844f4e931	3a2e1f32-0d07-45f5-8567-f6310bdfd9d3.wxs.aliquot_ensemble_masked.maf.gz	1e21b81bfa32d9b3f61b6a0033f06d0e	49747	released
8c1e1479-7719-4391-b758-89526fe6bb26	4f32b0dd-1d38-4f67-9ea1-cd5a6fff7895.wxs.aliquot_ensemble_masked.maf.gz	65972bafb287ae275c03db5e1e9c1aaa	154058	released
63b3d78d-4902-4dea-ac65-34759063656d	778cde8c-6445-4b59-9185-3cc50f51836d.wxs.aliquot_ensemble_raw.maf.gz	4b28c2a946235380a6d5420ce8cec6bf	907870	released
c809a13d-66b2-4274-94af-2406b7c848be	35528d66-c591-48f9-9823-17cefd4e9a21.wxs.VarScan2.aliquot.maf.gz	0feba2ca1a272b5710f0bdd942437520	461628	released
e99ed74e-c8ed-4150-be0c-6bd39eb0817a	de4b9251-4ff0-44d9-b5da-d8e22c50cb4f.wxs.Pindel.aliquot.maf.gz	66b5a6c0688321973e04643ce78c1b5c	22679	released
fd9ae0c7-1f37-435a-b6bd-d43c2d44c10c	03d5bd26-46bf-4062-84a4-e0ff330ba86f.wxs.MuSE.aliquot.maf.gz	486bb12240d3061dc2919a84e3175a11	1018841	released
6933d6e2-bfed-424c-ae15-a3a8ca7976d0	494153b1-fed9-459f-a8cb-3a76080d78b5.wxs.MuTect2.aliquot.maf.gz	ed22e8df1531a4beb8eadfb517988bcd	6225100	released
a2bc2b8d-eb18-456f-a03d-456e9de7e4d8	8669f064-3dd5-4787-b7f8-d0487d9e9801.wxs.VarScan2.aliquot.maf.gz	12249142ca4c3150ea7f148c470c00c2	478022	released
bc8d0e74-296a-4e60-becd-fc5b67e2d0b6	5a0f7171-ee07-4a43-b7a5-60f14584ffe1.wxs.aliquot_ensemble_masked.maf.gz	5b26d86a60fc833d4f9f2124bb7d2870	95453	released
715bb9b5-0819-4e8e-9efe-f38e24d9f142	a508d3c7-72da-4149-84a0-292da3558fb8.wxs.aliquot_ensemble_masked.maf.gz	54f0ea2403aae3e47b5193c06128273e	12854	released
a33b8526-2d25-4c8f-aa24-5aa83ea04d47	a508d3c7-72da-4149-84a0-292da3558fb8.wxs.aliquot_ensemble_raw.maf.gz	105bf88a11bbd81be79542922f0c351f	253407	released
daa62b29-d8fe-43eb-bb9c-669eaec73123	99cfabdf-62e3-484e-8d01-5af18b1663b3.wxs.aliquot_ensemble_masked.maf.gz	6f839db014c3cc0b5f8cd4dd797b6a04	31944	released
da735343-7aaf-4b49-b237-0e2697c275d1	29fd3070-f40f-4321-b8a9-feae7542a923.wxs.Pindel.aliquot.maf.gz	7d89cd294cfe349bc7d84073aa05c461	29734	released
70b084e5-8abe-4577-a5d2-1add49a726e6	2088c1da-8814-450e-85fd-724d7e6453dd.wxs.VarScan2.aliquot.maf.gz	138566802d22f96d1ea391da62b0c0f9	436528	released
28481d61-e6c4-4120-ae21-50548cb24730	d67ad61c-f70d-438d-b712-d6f820baa1ae.wxs.Pindel.aliquot.maf.gz	df5e2f220b2298f23e6ac9517057e562	655957	released
71d51a03-c9dc-47af-9273-61c5d2eb235c	748d3c88-9fd2-4347-bdf4-137c232fda5a.wxs.Pindel.aliquot.maf.gz	6e1298339fc33b9ed161dcea623317ea	30143	released
c07af47f-1139-4ea3-bc5a-bb767d4b4501	d7d4c94e-5893-4b5c-bd8d-89463f1ffd8d.wxs.MuSE.aliquot.maf.gz	52f78ee8a0c1593b354fbd0446218cf0	345738	released
cd9c0a27-b181-40a3-99d4-8b6907a6149b	e7e2e441-95af-4dcc-be4b-44ee6cd10d4b.wxs.MuSE.aliquot.maf.gz	90ed9078872c2f64100a4ba837349049	366066	released
d8c06834-9c2b-45e2-8125-22ee764319e7	3127b328-9681-420c-8016-c4175bd0ecb0.wxs.MuTect2.aliquot.maf.gz	973340a8f0e1d1aa3bc45a731df08c52	1176043	released
